Date,Open,High,Low,Close,Volume
2001-11-02 00:00:00+05:30,14.32376809,14.79114703,14.29902426,14.4584837,44285269
2001-11-05 00:00:00+05:30,14.48322987,14.48322987,14.14506753,14.37875557,34339311
2001-11-06 00:00:00+05:30,14.57120328,14.68117505,14.22754351,14.43373966,33712838
2001-11-07 00:00:00+05:30,14.5986972,14.65368235,14.09282849,14.24678898,22285087
2001-11-08 00:00:00+05:30,14.24129147,14.43099225,13.84814398,14.33476639,41576201
2001-11-09 00:00:00+05:30,14.48872389,14.65093132,14.31277053,14.51896667,34613167
2001-11-12 00:00:00+05:30,14.56570645,14.81314038,14.47772903,14.637187,27757758
2001-11-13 00:00:00+05:30,14.62619112,14.8186399,14.47772958,14.76090527,32125312
2001-11-14 00:00:00+05:30,14.95060413,15.10731261,14.9093649,15.02208614,12335502
2001-11-15 00:00:00+05:30,15.01108495,15.37948845,14.95609981,15.28876305,31320535
2001-11-16 00:00:00+05:30,15.28876305,15.28876305,15.28876305,15.28876305,0
2001-11-19 00:00:00+05:30,15.62143287,16.82012024,15.62143287,16.78437996,71040018
2001-11-20 00:00:00+05:30,17.04556082,17.10054745,15.83587705,16.003582,44342547
2001-11-21 00:00:00+05:30,16.05581428,16.61941749,15.80837893,16.18778038,40602096
2001-11-22 00:00:00+05:30,16.22077557,16.40772686,15.9513458,16.05031967,31503531
2001-11-23 00:00:00+05:30,16.05581863,16.30325404,15.6571722,16.05031967,36048423
2001-11-26 00:00:00+05:30,16.25926229,16.58917611,16.17953331,16.41872025,36689979
2001-11-27 00:00:00+05:30,16.60567035,16.76512976,15.98983146,16.12179756,27767645
2001-11-28 00:00:00+05:30,16.12180154,16.17953617,15.68741337,15.97608948,32388329
2001-11-29 00:00:00+05:30,15.94584703,16.0448209,15.72590346,15.94309902,24401629
2001-11-30 00:00:00+05:30,15.94309902,15.94309902,15.94309902,15.94309902,0
2001-12-03 00:00:00+05:30,16.00633278,16.14929538,15.72590507,15.9705925,26789941
2001-12-04 00:00:00+05:30,16.0558124,16.55068303,16.00082726,16.41321945,34449596
2001-12-05 00:00:00+05:30,16.77887857,17.36447625,16.71564499,17.22701263,45707249
2001-12-06 00:00:00+05:30,17.59541735,17.84285276,16.83111678,17.04281044,48654406
2001-12-07 00:00:00+05:30,17.04556105,17.3644785,17.04556105,17.15553284,30398723
2001-12-10 00:00:00+05:30,17.10054492,17.5926662,17.10054492,17.32323647,20566620
2001-12-11 00:00:00+05:30,17.32048977,17.47719828,16.99332535,17.07030487,23066337
2001-12-12 00:00:00+05:30,17.21051619,17.58991772,16.99607306,17.10054588,25557637
2001-12-13 00:00:00+05:30,17.19677027,17.54043005,16.25651489,17.10054588,57676438
2001-12-14 00:00:00+05:30,17.10054916,17.15553433,16.78438116,17.0620594,18745655
2001-12-17 00:00:00+05:30,17.0620594,17.0620594,17.0620594,17.0620594,0
2001-12-18 00:00:00+05:30,17.0455618,17.29574671,16.63866837,16.99882507,21648727
2001-12-19 00:00:00+05:30,17.26000235,17.26000235,16.88060086,16.97407722,35696394
2001-12-20 00:00:00+05:30,16.96308405,17.15553433,16.63866908,17.0620594,24662041
2001-12-21 00:00:00+05:30,16.77063612,17.12804341,16.77063612,17.0648098,14107101
2001-12-24 00:00:00+05:30,16.8256155,17.17752369,16.77062889,17.08404732,13869867
2001-12-25 00:00:00+05:30,17.08404732,17.08404732,17.08404732,17.08404732,0
2001-12-26 00:00:00+05:30,17.04006191,17.21051632,16.68265326,16.86960602,9321039
2001-12-27 00:00:00+05:30,16.77063247,16.85036294,16.39673132,16.61942291,35795461
2001-12-28 00:00:00+05:30,16.49570304,16.76513279,15.90185692,16.60017586,29663225
2001-12-31 00:00:00+05:30,16.71564303,16.98232327,16.41872001,16.8366127,16250994
2002-01-01 00:00:00+05:30,16.76513049,16.98507254,16.63866333,16.77062798,9645367
2002-01-02 00:00:00+05:30,16.71839694,16.82561925,16.55069051,16.69365311,9579602
2002-01-03 00:00:00+05:30,16.77063167,16.87785398,16.23452161,16.30050468,22102484
2002-01-04 00:00:00+05:30,16.55068956,17.91158579,16.38573262,17.65315247,62707885
2002-01-07 00:00:00+05:30,17.5404323,18.17551774,17.44695738,17.59541893,42526568
2002-01-08 00:00:00+05:30,17.65315057,17.87034464,17.35347952,17.47719574,23035569
2002-01-09 00:00:00+05:30,17.59541958,18.44769768,17.38097495,18.05455017,87376887
2002-01-10 00:00:00+05:30,18.15076618,18.40095098,17.68338737,17.8510952,34331917
2002-01-11 00:00:00+05:30,17.98031483,18.42020045,17.48819354,17.96931839,42278396
2002-01-14 00:00:00+05:30,18.20025855,18.91507287,17.7191337,17.90883446,65636529
2002-01-15 00:00:00+05:30,17.86484803,18.08479013,17.61466313,17.74662781,23187797
2002-01-16 00:00:00+05:30,17.8758431,17.9528226,17.38097087,17.60916138,18179387
2002-01-17 00:00:00+05:30,17.43046041,17.7576248,17.35072995,17.52393532,27352232
2002-01-18 00:00:00+05:30,18.13976972,18.13976972,16.96307573,17.13353157,32497955
2002-01-21 00:00:00+05:30,17.21050963,17.35897111,17.10053936,17.17751884,14862513
2002-01-22 00:00:00+05:30,17.15552627,17.52942873,16.99331886,17.18851852,27447966
2002-01-23 00:00:00+05:30,17.15553078,17.42496052,17.08679823,17.30124283,16462461
2002-01-24 00:00:00+05:30,17.34797927,17.43045773,17.12803575,17.24075699,11791529
2002-01-25 00:00:00+05:30,17.31773908,17.32048855,17.15553162,17.30949211,8558065
2002-01-28 00:00:00+05:30,17.37547344,17.81535908,17.19127163,17.29024696,32907556
2002-01-29 00:00:00+05:30,17.37547026,17.51018585,17.26000102,17.40846252,21020125
2002-01-30 00:00:00+05:30,17.31499108,17.4854455,17.00157114,17.26825142,19921605
2002-01-31 00:00:00+05:30,17.65040067,17.65040067,16.36373611,16.50119972,94887745
2002-02-01 00:00:00+05:30,16.53144073,16.79262348,16.39122766,16.53144073,62540337
2002-02-04 00:00:00+05:30,16.8531087,16.8531087,16.31149973,16.64966202,26850286
2002-02-05 00:00:00+05:30,16.38573466,16.60567679,16.0613197,16.16029358,45867165
2002-02-06 00:00:00+05:30,16.22077037,16.35823542,15.9650866,16.03931808,61498409
2002-02-07 00:00:00+05:30,16.05581851,17.47994831,16.05306903,16.93284035,113657573
2002-02-08 00:00:00+05:30,16.93558691,17.29299407,16.83661452,17.11154175,59848718
2002-02-11 00:00:00+05:30,17.26550138,17.43045829,16.88609988,16.96857834,34021971
2002-02-12 00:00:00+05:30,17.04555654,17.2929919,16.91909086,17.00156784,40477289
2002-02-13 00:00:00+05:30,17.04555893,17.21051586,17.0043197,17.04555893,47407776
2002-02-14 00:00:00+05:30,17.17752508,17.39746863,17.05105791,17.1307869,28104451
2002-02-15 00:00:00+05:30,17.21051724,17.58441983,17.10879389,17.35348129,69678425
2002-02-18 00:00:00+05:30,17.48544267,17.69438829,17.39196778,17.5266819,49775515
2002-02-19 00:00:00+05:30,17.60641295,17.76037343,17.51293804,17.64215469,40018084
2002-02-20 00:00:00+05:30,17.45795083,17.51018797,17.21876388,17.43320847,25876728
2002-02-21 00:00:00+05:30,17.50743627,17.65039882,17.18302142,17.28749275,19779727
2002-02-22 00:00:00+05:30,17.2105186,17.33973527,17.18852571,17.3149929,11669172
2002-02-25 00:00:00+05:30,17.33148507,17.41671448,17.21051684,17.30399323,12099948
2002-02-26 00:00:00+05:30,17.45245272,17.81535735,17.35347886,17.66964531,40451157
2002-02-27 00:00:00+05:30,17.8153552,18.15901639,17.4991888,17.91158104,101030821
2002-02-28 00:00:00+05:30,17.9693162,18.10952927,16.77337865,16.92733765,83680802
2002-03-01 00:00:00+05:30,16.93558377,17.85384459,16.78437426,17.72187996,63239227
2002-03-04 00:00:00+05:30,18.36521195,18.69512573,17.15552709,17.24625397,158828803
2002-03-05 00:00:00+05:30,17.54042982,17.56242418,17.1610283,17.25175667,61248668
2002-03-06 00:00:00+05:30,16.93558475,17.67789228,16.84760881,16.91633987,46666285
2002-03-07 00:00:00+05:30,17.04555672,17.17752283,16.86135494,17.11703873,30686653
2002-03-08 00:00:00+05:30,17.15003263,17.29299521,16.80637284,16.87785339,25543031
2002-03-11 00:00:00+05:30,17.01532326,17.01532326,16.33350097,16.4104805,55717669
2002-03-12 00:00:00+05:30,16.4352185,16.46545982,16.02832368,16.06956291,36594497
2002-03-13 00:00:00+05:30,16.11080132,16.4187208,16.05581617,16.1465416,38789212
2002-03-14 00:00:00+05:30,16.33349439,16.40772441,16.18228339,16.35823822,22150267
2002-03-15 00:00:00+05:30,16.39947824,17.01531875,16.39947824,16.93833923,58963177
2002-03-18 00:00:00+05:30,17.08405115,17.1995219,16.77613161,16.86410904,28846110
2002-03-19 00:00:00+05:30,16.88060248,16.9190937,16.39947761,16.47370911,22878230
2002-03-20 00:00:00+05:30,16.55068946,16.7623846,16.41322584,16.70190048,33074349
2002-03-21 00:00:00+05:30,16.60567666,16.75138874,16.55619045,16.69090462,16132181
2002-03-22 00:00:00+05:30,16.49020814,16.74864151,16.33624762,16.70465279,26800906
2002-03-25 00:00:00+05:30,16.70465279,16.70465279,16.70465279,16.70465279,0
2002-03-26 00:00:00+05:30,16.62766932,16.63316828,16.42972158,16.49570465,17638257
2002-03-27 00:00:00+05:30,16.6551602,16.68265204,16.21252511,16.50119972,32848472
2002-03-28 00:00:00+05:30,16.55068725,16.67440493,16.3609865,16.51219749,42148435
2002-03-29 00:00:00+05:30,16.51219749,16.51219749,16.51219749,16.51219749,0
2002-04-01 00:00:00+05:30,16.5864269,16.95208247,16.45721173,16.61392021,35258574
2002-04-02 00:00:00+05:30,16.52319818,16.72939585,16.52319818,16.69090462,21033737
2002-04-03 00:00:00+05:30,16.6854061,16.6854061,16.36098969,16.43796921,14761709
2002-04-04 00:00:00+05:30,16.52319476,17.5899173,16.52319476,16.78987503,138320973
2002-04-05 00:00:00+05:30,16.83936297,17.10054575,16.77063042,16.80912018,46535736
2002-04-08 00:00:00+05:30,16.89434732,16.94658299,16.60842075,16.66065788,24111052
2002-04-09 00:00:00+05:30,16.68815578,16.72389754,16.45171825,16.50395393,19790832
2002-04-10 00:00:00+05:30,16.495705,16.61667324,16.18778547,16.28950882,37386600
2002-04-11 00:00:00+05:30,16.39397908,16.52044625,16.23726912,16.30600166,11311359
2002-04-12 00:00:00+05:30,16.3224994,16.48470686,16.25101884,16.39947891,14316453
2002-04-15 00:00:00+05:30,16.38573048,16.48745382,16.13004667,16.19053078,9075948
2002-04-16 00:00:00+05:30,16.1657897,16.2400212,15.80013552,15.89361191,21118198
2002-04-17 00:00:00+05:30,16.04756699,16.07780978,15.87161364,15.94859314,13138234
2002-04-18 00:00:00+05:30,16.05581692,16.26201307,16.00083177,16.0750618,27042174
2002-04-19 00:00:00+05:30,16.08606097,16.44072018,15.51970956,15.65442371,26920238
2002-04-22 00:00:00+05:30,15.67091807,15.91560547,15.40973674,15.79463577,24606472
2002-04-23 00:00:00+05:30,15.84687433,16.1987826,15.73415306,16.01183128,51300609
2002-04-24 00:00:00+05:30,16.11080129,17.58441708,15.89085923,15.9265995,16814924
2002-04-25 00:00:00+05:30,15.97333493,15.99532928,15.6819109,15.78088474,23665824
2002-04-26 00:00:00+05:30,15.80838288,15.99533417,15.70391005,15.86336803,15820877
2002-04-29 00:00:00+05:30,15.89085514,15.89085514,14.99183931,15.13755131,66095201
2002-04-30 00:00:00+05:30,15.12106076,15.37949259,15.04133178,15.30526257,23646232
2002-05-01 00:00:00+05:30,15.30526257,15.30526257,15.30526257,15.30526257,0
2002-05-02 00:00:00+05:30,15.61318421,15.72590401,15.47847005,15.63517857,18346250
2002-05-03 00:00:00+05:30,15.67092005,15.9431008,15.65442465,15.82763004,24265829
2002-05-06 00:00:00+05:30,15.83862016,16.00082904,15.81662728,15.92934704,19012565
2002-05-07 00:00:00+05:30,15.89085859,16.18228265,15.78913526,16.11904907,16862118
2002-05-08 00:00:00+05:30,16.16578913,16.24277011,15.86886752,15.94309902,24711295
2002-05-09 00:00:00+05:30,16.08331027,16.20702944,15.90460741,16.02557564,16979041
2002-05-10 00:00:00+05:30,16.03381986,16.07230961,15.67641277,15.83862019,18418596
2002-05-13 00:00:00+05:30,15.94584515,15.94584515,15.68741185,15.7259016,11945493
2002-05-14 00:00:00+05:30,15.82487974,15.88536385,15.56094891,15.59943867,12623769
2002-05-15 00:00:00+05:30,15.65442144,15.78088861,15.40698605,15.55544758,15197303
2002-05-16 00:00:00+05:30,15.61592743,15.63242283,15.12930375,15.28051472,18686347
2002-05-17 00:00:00+05:30,15.34099948,15.80562883,15.15404824,15.43997478,40395769
2002-05-20 00:00:00+05:30,15.92935532,15.93485428,14.9836007,15.18704891,34081238
2002-05-21 00:00:00+05:30,14.98909121,15.03033044,13.66943611,14.41999054,79381407
2002-05-22 00:00:00+05:30,14.3760044,14.43373902,14.02134673,14.22754288,29677090
2002-05-23 00:00:00+05:30,14.1863065,14.28528037,13.78491057,13.9691124,28533504
2002-05-24 00:00:00+05:30,14.31277092,15.06607349,14.31277092,14.87912369,44689282
2002-05-27 00:00:00+05:30,15.10456208,15.10456208,14.57669915,14.81038857,25100939
2002-05-28 00:00:00+05:30,14.72516433,14.72516433,14.19180379,14.29627514,33161820
2002-05-29 00:00:00+05:30,15.12105995,15.12105995,14.14506437,14.58769798,24699489
2002-05-30 00:00:00+05:30,14.3155177,14.82688527,14.3155177,14.37600327,30406943
2002-05-31 00:00:00+05:30,14.45573677,14.62619268,14.05983978,14.48872757,30189483
2002-06-03 00:00:00+05:30,14.71141505,14.95335293,14.41724297,14.86537552,37182360
2002-06-04 00:00:00+05:30,14.87362571,15.11556214,14.74165958,15.01108932,29704678
2002-06-05 00:00:00+05:30,15.01108945,15.25852485,14.9561043,15.08806896,26497907
2002-06-06 00:00:00+05:30,15.12106357,15.23103536,14.86812918,15.13480949,25395900
2002-06-07 00:00:00+05:30,15.06607202,15.1732943,14.91486251,15.10731125,22927609
2002-06-10 00:00:00+05:30,15.2365282,15.67091482,15.2365282,15.61043072,26647796
2002-06-11 00:00:00+05:30,15.83587388,16.02282368,15.76164239,15.90185547,31196526
2002-06-12 00:00:00+05:30,15.86061604,15.86061604,15.6379245,15.74239731,15428095
2002-06-13 00:00:00+05:30,15.78089338,15.88811571,15.6159364,15.6461792,11627649
2002-06-14 00:00:00+05:30,15.61043287,15.61593183,15.36299748,15.49771309,18098386
2002-06-17 00:00:00+05:30,15.72040952,15.72040952,15.53345818,15.66542435,11055527
2002-06-18 00:00:00+05:30,15.72590027,15.89085865,15.52245508,15.5801897,11623742
2002-06-19 00:00:00+05:30,15.56094621,15.87986362,15.33825466,15.76164341,34474440
2002-06-20 00:00:00+05:30,15.77539131,15.85237229,15.58294252,15.75614643,17168227
2002-06-21 00:00:00+05:30,15.78088658,15.78088658,15.5032099,15.61043072,11569671
2002-06-24 00:00:00+05:30,15.67091585,15.67091585,15.45922221,15.60493279,10577837
2002-06-25 00:00:00+05:30,15.23103056,15.48396487,14.73615838,15.0000906,142002298
2002-06-26 00:00:00+05:30,14.84613019,14.92311116,14.57120153,14.68392277,43979035
2002-06-27 00:00:00+05:30,14.8186398,15.02758545,14.62893903,14.94235897,40186683
2002-06-28 00:00:00+05:30,14.95610588,14.95610588,14.71141847,14.81314182,25290083
2002-07-01 00:00:00+05:30,14.84888029,15.06607287,14.76640184,14.93960571,12190220
2002-07-02 00:00:00+05:30,14.90661672,14.95335491,14.6454354,14.68667316,13464775
2002-07-03 00:00:00+05:30,14.68117597,15.01108984,14.6316883,14.74440956,33192882
2002-07-04 00:00:00+05:30,14.79114797,14.89837027,14.65368287,14.68117619,14491018
2002-07-05 00:00:00+05:30,14.73615971,14.78014842,14.41999326,14.47772789,29980061
2002-07-08 00:00:00+05:30,14.29627428,15.05507729,14.29627428,14.947855,64437136
2002-07-09 00:00:00+05:30,14.95885603,15.31901127,14.85163372,15.22553635,51260501
2002-07-10 00:00:00+05:30,15.06607331,15.33825398,15.06607331,15.25027657,38031783
2002-07-11 00:00:00+05:30,15.17604782,15.20903862,14.5547098,14.60694695,35976076
2002-07-12 00:00:00+05:30,14.76365281,14.81039099,14.53546231,14.58769798,21813909
2002-07-15 00:00:00+05:30,14.68117927,14.68117927,14.2962787,14.61794567,14793471
2002-07-16 00:00:00+05:30,14.62619371,14.69767428,14.08183513,14.18080902,31603760
2002-07-17 00:00:00+05:30,14.14506201,14.21379307,13.84538955,13.96086025,52119237
2002-07-18 00:00:00+05:30,14.02134546,14.31826847,13.97460728,14.26053238,24984143
2002-07-19 00:00:00+05:30,14.0763355,14.4254943,14.0763355,14.28528118,31751913
2002-07-22 00:00:00+05:30,14.13131581,14.18080347,13.96636037,14.12031937,19612164
2002-07-23 00:00:00+05:30,13.9993512,14.2852763,13.8948784,14.11756992,32536594
2002-07-24 00:00:00+05:30,14.10382614,14.1258205,13.75191793,13.83164692,30787149
2002-07-25 00:00:00+05:30,14.02134416,14.27702645,13.74916501,13.84538937,84576776
2002-07-26 00:00:00+05:30,13.85089264,13.85089264,13.41100698,13.49348545,40847663
2002-07-29 00:00:00+05:30,13.44674868,13.77666406,13.1305807,13.62270355,60666477
2002-07-30 00:00:00+05:30,13.82339751,13.90037701,13.48798619,13.57046318,43537882
2002-07-31 00:00:00+05:30,13.46874272,13.62270322,13.25429956,13.43575191,47786651
2002-08-01 00:00:00+05:30,13.55396929,13.69143291,13.34777312,13.4742403,27319742
2002-08-02 00:00:00+05:30,13.31203225,13.44399838,13.14432585,13.35327148,27827682
2002-08-05 00:00:00+05:30,13.47148909,13.50447988,13.29553426,13.41375446,30377086
2002-08-06 00:00:00+05:30,13.3615212,13.41375688,13.22955505,13.28179073,23542179
2002-08-07 00:00:00+05:30,13.41650797,13.5732165,13.18006898,13.26529694,34574487
2002-08-08 00:00:00+05:30,13.29278644,13.34502211,12.72093473,12.81991005,51285484
2002-08-09 00:00:00+05:30,12.87214579,12.95737372,12.62471041,12.90238857,47182515
2002-08-12 00:00:00+05:30,13.07284259,13.37801259,12.88314332,13.24879742,62182944
2002-08-13 00:00:00+05:30,13.33402726,13.41650572,13.26804419,13.33677673,21763829
2002-08-14 00:00:00+05:30,13.31203148,13.38901099,13.09483743,13.11683178,33857699
2002-08-15 00:00:00+05:30,13.11683178,13.11683178,13.11683178,13.11683178,0
2002-08-16 00:00:00+05:30,13.25154576,13.41100519,13.21305601,13.35052109,27666323
2002-08-19 00:00:00+05:30,13.42200068,13.5649647,13.42200068,13.48523426,28777811
2002-08-20 00:00:00+05:30,13.55396983,13.77391193,13.49348572,13.68593597,45786682
2002-08-21 00:00:00+05:30,13.69418713,13.80415895,13.46049904,13.4824934,27886990
2002-08-22 00:00:00+05:30,13.58145773,13.71342381,13.52647259,13.61719799,25102704
2002-08-23 00:00:00+05:30,13.74092061,13.7711634,13.55946828,13.73267365,19770288
2002-08-26 00:00:00+05:30,13.74916931,13.90037886,13.70243112,13.79865551,23081504
2002-08-27 00:00:00+05:30,14.29627653,14.29627653,13.52647842,13.55946922,18730054
2002-08-28 00:00:00+05:30,13.49898376,13.58146222,13.42750174,13.5099802,13400495
2002-08-29 00:00:00+05:30,13.47149096,13.74641967,13.4494966,13.72442532,28821799
2002-08-30 00:00:00+05:30,13.78490878,14.09832724,13.6914324,14.04883957,47353033
2002-09-02 00:00:00+05:30,14.29627624,14.73616191,14.29627624,14.58495235,57789944
2002-09-03 00:00:00+05:30,14.64818411,14.67567743,14.35676146,14.53271484,30057968
2002-09-04 00:00:00+05:30,14.40624519,14.89836792,14.35126005,14.80764103,69110182
2002-09-05 00:00:00+05:30,14.84613133,14.89286952,14.57120265,14.62343979,29739969
2002-09-06 00:00:00+05:30,14.62619182,14.7581565,14.4749808,14.60694695,35214586
2002-09-09 00:00:00+05:30,14.56570576,14.62618987,14.17255686,14.3485117,34598449
2002-09-10 00:00:00+05:30,14.3485117,14.3485117,14.3485117,14.3485117,0
2002-09-11 00:00:00+05:30,14.35126188,14.41174599,14.10382648,14.15331268,28936173
2002-09-12 00:00:00+05:30,14.17530614,14.49697302,14.15881074,14.32376766,39028575
2002-09-13 00:00:00+05:30,14.35950787,14.5684535,14.16980712,14.24128914,51848098
2002-09-16 00:00:00+05:30,14.2962768,14.36225987,14.13131985,14.18905449,29624055
2002-09-17 00:00:00+05:30,14.20004886,14.45848213,14.20004886,14.38425064,18710406
2002-09-18 00:00:00+05:30,14.29627402,14.39524934,14.18630372,14.22204399,17194639
2002-09-19 00:00:00+05:30,14.26603205,14.26603205,14.048838,14.19180202,21151150
2002-09-20 00:00:00+05:30,14.02134773,14.15331239,13.91412543,14.04883957,24616387
2002-09-23 00:00:00+05:30,14.13131821,14.40349744,14.0213479,14.29627514,25511899
2002-09-24 00:00:00+05:30,14.24128981,14.36775698,13.9828565,14.04883957,33851622
2002-09-25 00:00:00+05:30,13.9718606,14.07358395,13.85638987,14.04059315,16970345
2002-09-26 00:00:00+05:30,14.13131789,14.13681685,14.0076002,14.05983734,8181500
2002-09-27 00:00:00+05:30,14.06258738,14.26878355,13.95536508,14.1835556,26125096
2002-09-30 00:00:00+05:30,14.14506724,14.2962768,14.13681881,14.18905449,31576774
2002-10-01 00:00:00+05:30,14.08183079,14.15881029,13.69418086,13.746418,29068668
2002-10-02 00:00:00+05:30,13.746418,13.746418,13.746418,13.746418,0
2002-10-03 00:00:00+05:30,13.69143473,13.71892804,13.22405717,13.31203461,68501677
2002-10-04 00:00:00+05:30,13.25704678,13.29828749,12.92438342,12.984869,55472424
2002-10-07 00:00:00+05:30,12.92163727,13.28729149,12.89964144,13.204813,28380996
2002-10-08 00:00:00+05:30,13.23229974,13.40550507,13.18556303,13.3257761,18650971
2002-10-09 00:00:00+05:30,13.34777328,13.38351356,13.07009509,13.10858631,20233315
2002-10-10 00:00:00+05:30,13.03160388,13.16357,12.9353795,13.02610493,20938059
2002-10-11 00:00:00+05:30,13.80140613,13.80140613,13.09209065,13.17456913,18031444
2002-10-14 00:00:00+05:30,13.25154515,13.38351127,13.19656001,13.31752968,14663623
2002-10-15 00:00:00+05:30,13.31752968,13.31752968,13.31752968,13.31752968,0
2002-10-16 00:00:00+05:30,13.38901288,13.59520905,13.35052312,13.42750263,27546599
2002-10-17 00:00:00+05:30,13.38901128,13.4604933,13.28728794,13.39725971,16907675
2002-10-18 00:00:00+05:30,13.45499383,13.60070587,13.28178848,13.35601997,19903470
2002-10-21 00:00:00+05:30,13.41650408,13.42750053,13.26254361,13.31477928,11103912
2002-10-22 00:00:00+05:30,13.3670216,13.37801805,13.14432997,13.19381618,15611777
2002-10-23 00:00:00+05:30,13.54041044,13.54041044,13.40375312,13.43507099,19106437
2002-10-24 00:00:00+05:30,13.38097734,13.49485692,13.0450285,13.09058094,40213040
2002-10-25 00:00:00+05:30,13.06780772,13.14752375,12.61513199,12.70054245,66184858
2002-10-28 00:00:00+05:30,12.68630647,12.7887987,12.41583979,12.51548481,40337021
2002-10-29 00:00:00+05:30,12.84004441,13.23862596,12.76032689,13.12759209,79943964
2002-10-30 00:00:00+05:30,13.24432287,13.43222557,13.24432287,13.34681511,53997354
2002-10-31 00:00:00+05:30,13.49770578,15.33972487,13.49770578,15.11765862,509674504
2002-11-01 00:00:00+05:30,15.1347378,15.24292445,14.33472602,14.67636776,317726453
2002-11-04 00:00:00+05:30,14.97815752,15.04933189,14.82157117,14.98954487,72357384
2002-11-05 00:00:00+05:30,15.08918558,15.08918558,14.78740184,14.87281227,71797712
2002-11-06 00:00:00+05:30,14.87281227,14.87281227,14.87281227,14.87281227,0
2002-11-07 00:00:00+05:30,15.00377791,15.45075917,14.66783054,14.78455734,125825680
2002-11-08 00:00:00+05:30,14.46284637,14.92690943,14.46284637,14.69060707,95745571
2002-11-11 00:00:00+05:30,14.69060323,14.71337792,14.49415893,14.57672215,40732533
2002-11-12 00:00:00+05:30,14.46284302,14.90128254,14.4429125,14.85003567,78121220
2002-11-13 00:00:00+05:30,15.359656,15.359656,14.82726428,14.96676731,114265630
2002-11-14 00:00:00+05:30,15.00377761,15.12904606,14.93260324,15.08349514,70839937
2002-11-15 00:00:00+05:30,15.20876564,15.345423,15.15182584,15.27140141,68736475
2002-11-18 00:00:00+05:30,15.26000936,15.76108472,15.20876248,15.47922993,92854473
2002-11-19 00:00:00+05:30,15.47922993,15.47922993,15.47922993,15.47922993,0
2002-11-20 00:00:00+05:30,15.51624034,15.82371857,15.43082989,15.57033443,104343003
2002-11-21 00:00:00+05:30,15.67282636,15.7724729,15.56179248,15.64151001,60963594
2002-11-22 00:00:00+05:30,15.74400225,16.4215914,15.74400225,16.2479248,189851549
2002-11-25 00:00:00+05:30,16.19952154,16.60949346,16.04293675,16.31624985,132548622
2002-11-26 00:00:00+05:30,16.49561392,16.84295014,16.48707227,16.64935303,193997106
2002-11-27 00:00:00+05:30,16.59810492,16.68066814,16.29347395,16.35895538,98332241
2002-11-28 00:00:00+05:30,16.51269798,16.68067168,16.46429984,16.55825043,99033736
2002-11-29 00:00:00+05:30,16.65504403,16.78316121,16.15681751,16.39311981,111038342
2002-12-02 00:00:00+05:30,16.5070013,16.91981896,16.39881616,16.77177429,82730519
2002-12-03 00:00:00+05:30,16.96537256,17.18174591,16.48422773,16.58956718,109562264
2002-12-04 00:00:00+05:30,16.68351903,16.76038783,16.33048833,16.65504837,128405068
2002-12-05 00:00:00+05:30,16.78031536,16.96252513,16.6550469,16.76323509,91548576
2002-12-06 00:00:00+05:30,16.80309369,17.02516148,16.68636536,16.86288071,51392478
2002-12-09 00:00:00+05:30,17.02516226,17.32409886,16.58387388,16.68067169,114266106
2002-12-10 00:00:00+05:30,16.56393864,16.75468848,16.40450513,16.70344162,64414715
2002-12-11 00:00:00+05:30,16.79170324,16.90558434,16.54686077,16.66358757,58044992
2002-12-12 00:00:00+05:30,16.68351487,16.77177252,16.52123565,16.73191452,56106320
2002-12-13 00:00:00+05:30,16.39881654,17.00807702,16.39881654,16.90843201,53087418
2002-12-16 00:00:00+05:30,17.19598099,17.19598099,16.79739938,16.83725739,93511658
2002-12-17 00:00:00+05:30,16.87141558,16.95682601,16.62942038,16.74614716,69258811
2002-12-18 00:00:00+05:30,16.77177875,16.84864908,16.43583132,16.50700569,49761007
2002-12-19 00:00:00+05:30,16.48422641,16.53547176,16.27639321,16.46144867,54218315
2002-12-20 00:00:00+05:30,16.45575818,16.67497724,16.45575818,16.55825043,51132080
2002-12-23 00:00:00+05:30,16.6237283,16.62657552,16.43013121,16.49276543,35336537
2002-12-24 00:00:00+05:30,16.46999116,16.64081206,16.06856236,16.60095406,51955287
2002-12-25 00:00:00+05:30,16.60095406,16.60095406,16.60095406,16.60095406,0
2002-12-26 00:00:00+05:30,16.66928406,17.23583937,16.65504797,17.11057091,153328642
2002-12-27 00:00:00+05:30,17.22444701,17.44651474,16.92266329,17.01946259,144942117
2002-12-30 00:00:00+05:30,16.91127659,17.03369934,16.74615014,16.93974876,58407328
2002-12-31 00:00:00+05:30,17.07640405,17.07640405,16.91412483,16.96537018,53121742
2003-01-01 00:00:00+05:30,17.12765533,17.16751334,16.91697487,16.95683289,47412411
2003-01-02 00:00:00+05:30,17.01661946,17.01661946,16.66074157,16.71198845,40149278
2003-01-03 00:00:00+05:30,16.80309419,16.81732875,16.34757125,16.39596939,72746595
2003-01-06 00:00:00+05:30,16.37888497,16.42443588,16.17959193,16.21660423,48579301
2003-01-07 00:00:00+05:30,16.28778391,16.37604006,16.18813736,16.23084259,37957980
2003-01-08 00:00:00+05:30,16.24792312,16.56394144,16.23653425,16.45290756,35951905
2003-01-09 00:00:00+05:30,16.54117155,16.96252947,16.52693545,16.8742733,79905158
2003-01-10 00:00:00+05:30,17.01376853,17.0251574,16.62657437,16.91412354,61297754
